"id","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","host_listing_count","availability_365"
255024,1340007,"Roger","Brooklyn","Bushwick",40.70270853441483,-73.9156561505336,"Entire home/apt",220,1,42,"2014-12-23",3.7,2,323
4813392,5166525,"Alessandra","Manhattan","Kips Bay",40.738836834269314,-73.98025784789883,"Entire home/apt",157,4,0,"",,1,8
2400642,12266406,"Olga","Queens","Astoria",40.76249467578619,-73.92729422304423,"Entire home/apt",149,1,19,"2014-09-29",1.9,1,92
1865619,9727681,"Nate","Manhattan","Flatiron District",40.74332053873758,-73.98940689134876,"Entire home/apt",850,3,4,"2014-06-23",0.3,1,92
1487222,1308282,"Sam","Brooklyn","Crown Heights",40.678383597340826,-73.95549192670006,"Entire home/apt",197,4,9,"2014-09-28",0.6,2,337
41679,182119,"Kaitlin & Dave","Manhattan","East Village",40.724243531350744,-73.9898061526,"Entire home/apt",159,5,107,"2014-12-07",2.0,1,281
3449264,17384869,"John","Manhattan","East Village",40.7271535868268,-73.99007399519816,"Entire home/apt",169,1,15,"2014-12-11",2.7,4,352
592744,1581627,"Mark","Brooklyn","Williamsburg",40.713650555449945,-73.96690680611113,"Entire home/apt",225,6,5,"2014-11-10",0.3,1,335
4712117,23890748,"Huaqin","Queens","Sunnyside",40.7369482543622,-73.9238888588767,"Private room",58,2,0,"",,2,364
2723179,13935516,"Natalie","Brooklyn","Bushwick",40.685551385518465,-73.90155866889565,"Private room",55,2,11,"2014-10-26",1.7,1,90
4876404,507527,"Max","Queens","Long Island City",40.74461156432014,-73.95910393512064,"Entire home/apt",120,3,0,"",,1,316
3673064,18013620,"Aaron","Queens","Astoria",40.77759700429874,-73.92011463226436,"Entire home/apt",110,1,2,"2014-08-11",0.4,1,138
4734181,614930,"David","Manhattan","Alphabet City",40.7261888543465,-73.9773066359964,"Entire home/apt",89,6,0,"",,1,9
4737587,19450004,"Arwa","Queens","Astoria",40.77228377753111,-73.91489239637748,"Private room",68,1,0,"",,1,365
2738412,1821541,"Mae","Brooklyn","Williamsburg",40.71452323280176,-73.94629754320734,"Entire home/apt",100,10,0,"",,1,216
826307,4192794,"Anna","Staten Island","West Brighton",40.63131645895371,-74.08799088590301,"Private room",47,1,10,"2014-11-01",0.5,1,307
790018,2156913,"Oz","Queens","Astoria",40.764981309775266,-73.91951332208298,"Private room",85,3,2,"2013-01-26",0.1,13,365
1995400,4081225,"Alanna","Manhattan","Hell's Kitchen",40.76695832653573,-73.98751957413536,"Entire home/apt",175,1,3,"2014-06-01",0.2,1,310
1412552,7615095,"Susan","Brooklyn","Park Slope",40.67257777970341,-73.97216990558456,"Entire home/apt",135,7,1,"2014-08-24",0.2,1,141
369411,179679,"Ginger","Brooklyn","Williamsburg",40.7114802978632,-73.9557326134549,"Private room",100,2,86,"2014-12-28",2.8,2,338
866951,324652,"Peter","Manhattan","West Village",40.73128899454446,-74.00464327070935,"Private room",149,3,2,"2014-09-29",0.3,1,169
3572178,3969287,"Julien","Brooklyn","Bedford-Stuyvesant",40.686955509619416,-73.94390919833367,"Private room",100,1,0,"",,1,125
4886058,23787819,"Rosie","Manhattan","Midtown East",40.7536399383005,-73.9718623272898,"Private room",999,1,0,"",,3,365
757294,3332129,"Erik B","Brooklyn","Red Hook",40.679270912194376,-74.01329693426185,"Shared room",95,2,1,"2013-08-29",0.1,1,365
542182,2666291,"Matthew","Manhattan","Harlem",40.80360175228532,-73.95733440258367,"Private room",89,1,0,"",,1,362
3032641,15447043,"Elnaz","Manhattan","Chelsea",40.741421453233166,-74.00253786688738,"Entire home/apt",350,2,10,"2014-12-15",1.4,1,365
935695,4766097,"Alex","Brooklyn","Williamsburg",40.716144987622165,-73.94458508024063,"Private room",175,1,4,"2013-11-19",0.2,3,238
2794532,1580862,"Vincenzo & Frank","Brooklyn","Flatbush",40.63613026791792,-73.94520099052988,"Private room",135,3,2,"2014-10-31",0.4,4,313
3903284,9990930,"Alexander","Brooklyn","Williamsburg",40.71750510281621,-73.95895496810328,"Private room",95,1,0,"",,1,111
647211,1855304,"Joe","Manhattan","Upper West Side",40.79740552976583,-73.9625273878022,"Private room",120,1,38,"2014-12-22",1.4,1,365
3610235,18152684,"Rassi","Manhattan","Chelsea",40.74781864066448,-73.993981498622,"Entire home/apt",895,1,0,"",,3,365
2435909,9007385,"Talia","Brooklyn","Park Slope",40.67569237741464,-73.9802847996346,"Entire home/apt",165,7,0,"",,1,289
894015,4622027,"Damon And Kent","Brooklyn","Bedford-Stuyvesant",40.6819386165134,-73.92895553583804,"Entire home/apt",139,2,45,"2014-12-14",2.0,1,287
2242525,2311061,"Jessica","Manhattan","Alphabet City",40.72897344811783,-73.98013836656533,"Private room",120,2,7,"2014-11-20",1.1,1,111
1256707,6845428,"Cenk","Manhattan","Kips Bay",40.73491872160357,-73.97752331689004,"Entire home/apt",159,3,14,"2014-04-15",0.8,1,120
4208639,2641222,"Andy","Brooklyn","Carroll Gardens",40.67643574699766,-73.99862260802001,"Private room",94,2,2,"2014-10-19",0.7,1,360
1027808,5655889,"East Village Loft","Manhattan","Alphabet City",40.723512472761655,-73.98283065981252,"Entire home/apt",299,2,11,"2014-10-13",0.6,1,364
4796052,24412831,"Kate","Manhattan","Hamilton Heights",40.82257433036136,-73.95258214872338,"Private room",65,7,0,"",,2,0
4077744,1707185,"Agha","Brooklyn","Williamsburg",40.72123552338961,-73.95362108545645,"Entire home/apt",180,3,0,"",,1,365
2104149,7291745,"Michael","Manhattan","Murray Hill",40.74553121335547,-73.97503096079731,"Entire home/apt",220,1,9,"2014-12-15",1.1,8,321
790031,2156913,"Oz","Queens","Astoria",40.755565030098914,-73.93188410732047,"Private room",70,3,3,"2013-02-10",0.1,13,365
2729055,3539193,"Victoria","Manhattan","Upper East Side",40.767402150343955,-73.96934013802581,"Entire home/apt",250,3,3,"2014-12-22",0.3,1,365
660016,270064,"Sean","Brooklyn","Williamsburg",40.70248790975057,-73.948799311007,"Entire home/apt",139,2,68,"2015-01-01",2.5,1,234
1534701,6874740,"Bloz","Queens","Ditmars / Steinway",40.77735349505433,-73.90681221384068,"Private room",55,2,40,"2014-12-14",2.5,9,361
3936745,266230,"Missy","Brooklyn","Park Slope",40.681910341531896,-73.97982134074371,"Entire home/apt",159,1,12,"2014-12-30",2.8,1,134
2008556,4023680,"Heath","Brooklyn","Williamsburg",40.709584290714226,-73.96616693102489,"Private room",75,1,0,"",,1,0
2855220,12192965,"Vanessa","Manhattan","Little Italy",40.71901717497787,-73.99801959684739,"Private room",175,3,7,"2014-11-29",1.0,1,364
4293652,4605374,"Ed","Queens","Jackson Heights",40.75173506839381,-73.88129137142815,"Private room",85,2,1,"2014-10-27",0.4,1,360
4310945,3759584,"Aaron","Manhattan","Upper West Side",40.795707556818954,-73.96292438756343,"Private room",85,2,0,"",,3,364
4418612,10027131,"Alexey","Brooklyn","Flatbush",40.65160225525738,-73.9507162153581,"Shared room",33,1,0,"",,23,365
3819635,19642845,"Svetlana","Brooklyn","Midwood",40.61136951661342,-73.96919211696893,"Private room",70,1,2,"2014-09-23",0.5,1,364
739458,818418,"Rehana","Brooklyn","Williamsburg",40.71002111062013,-73.93072852686349,"Private room",85,3,44,"2014-11-29",1.7,2,328
1156750,6338819,"Nazanin","Brooklyn","Bushwick",40.700688622116644,-73.92423761445829,"Entire home/apt",175,4,0,"",,1,365
2003352,10315280,"Jessica","Manhattan","Murray Hill",40.74909591936929,-73.98300411605278,"Entire home/apt",225,6,0,"",,1,324
1217046,645887,"Theresa","Brooklyn","Williamsburg",40.7131679559459,-73.94851073795994,"Entire home/apt",225,3,19,"2014-11-12",1.3,1,331
2028218,10417277,"Paula","Manhattan","Washington Heights",40.83750036060723,-73.94104205888515,"Private room",40,1,0,"",,1,364
3729268,16903170,"Dan","Manhattan","Upper East Side",40.77374555636506,-73.9526584476026,"Entire home/apt",1250,3,25,"2014-12-24",5.8,2,301
641090,3202222,"Michelle","Manhattan","Hudson Square",40.722958327861775,-74.00770071325162,"Entire home/apt",150,4,23,"2014-11-06",0.8,1,257
1121206,5989637,"Pauline","Manhattan","Upper East Side",40.76819704502653,-73.94900027969874,"Entire home/apt",95,7,3,"2014-11-01",0.4,1,153
3939271,1145621,"Don","Manhattan","Flatiron District",40.74065061171803,-73.99374564708093,"Entire home/apt",495,1,4,"2014-11-15",1.1,3,365
245504,714200,"Baron","Manhattan","Washington Heights",40.858875080582955,-73.92886263265898,"Private room",69,4,89,"2014-12-27",2.3,1,345
3683236,378737,"Parris","Brooklyn","Bedford-Stuyvesant",40.689084688808826,-73.92893181266321,"Private room",250,2,0,"",,1,365
3505666,5344032,"Iryna","Manhattan","Financial District",40.70687112939722,-74.0069918012729,"Entire home/apt",150,3,11,"2014-11-14",2.3,1,109
3809433,888777,"Desiree","Brooklyn","Crown Heights",40.67422655105603,-73.94777447472589,"Shared room",60,1,4,"2014-09-14",0.9,1,363
2255343,1267532,"Amel","Brooklyn","Park Slope",40.68437726553927,-73.97766360179844,"Entire home/apt",200,1,1,"2014-02-24",0.1,1,365
2700211,8186353,"Justin","Manhattan","Washington Heights",40.84467481480726,-73.93590780372996,"Private room",70,2,7,"2014-08-25",0.8,1,365
2091070,7357814,"Āntny","Brooklyn","Bushwick",40.69118105811663,-73.91309393917108,"Private room",50,1,30,"2014-12-01",2.5,1,69
3692689,6823089,"Michiel","Brooklyn","Crown Heights",40.67586755771725,-73.94805265141994,"Private room",50,7,0,"",,1,136
1632416,8672793,"Lara","Manhattan","Washington Heights",40.857144440988385,-73.93208803193087,"Entire home/apt",120,2,12,"2014-06-03",0.8,1,358
2708290,170611,"Al","Manhattan","Midtown",40.745645743474476,-73.98127162176763,"Entire home/apt",150,5,0,"",,2,229
4872509,25065304,"Caleb","Brooklyn","Bushwick",40.69836502838411,-73.92990975927351,"Entire home/apt",95,1,0,"",,1,0
4226535,14543419,"Tommi And Juli","Brooklyn","Crown Heights",40.67209581582363,-73.95371628101478,"Entire home/apt",110,3,3,"2014-12-25",1.1,1,1
4529841,3864968,"Joanna","Manhattan","Union Square",40.73751327165853,-73.99472375329904,"Entire home/apt",250,3,0,"",,1,365
3821171,14453281,"Olivia","Manhattan","Gramercy Park",40.73619988574179,-73.98097072791522,"Private room",180,3,3,"2014-12-11",1.2,4,327
2419074,7786496,"Christian","Manhattan","Hudson Square",40.72761196868723,-74.00651237615914,"Entire home/apt",275,1,0,"",,1,365
260588,1319219,"Ny Moore Hostel","Brooklyn","Williamsburg",40.704508702667496,-73.9384569299754,"Shared room",55,1,5,"2014-11-06",0.2,2,298
4549905,21914024,"Romero","Brooklyn","Crown Heights",40.671918674523084,-73.9474115291456,"Private room",40,3,0,"",,3,362
1702413,5453492,"Atilla","Brooklyn","Williamsburg",40.70671405851882,-73.94119145619098,"Private room",50,14,0,"",,1,365
1972163,10175991,"Sarah","Manhattan","Upper East Side",40.77008714014002,-73.94927565341166,"Entire home/apt",129,1,11,"2014-12-07",0.9,1,1
1120700,4524851,"Oriya","Manhattan","Upper West Side",40.80188961205992,-73.96494280949801,"Private room",85,1,129,"2014-12-16",6.4,1,294
4855682,5657364,"Kevin","Brooklyn","Kensington",40.63456782695747,-73.97116866467948,"Entire home/apt",120,1,0,"",,1,358
859613,3364967,"Suzi And Elvis","Queens","Ditmars / Steinway",40.776897104519655,-73.90880811098569,"Private room",55,2,57,"2014-12-01",2.4,19,363
2634243,14204,"Emily","Brooklyn","Red Hook",40.67950154740869,-74.00999594331587,"Entire home/apt",225,2,8,"2014-11-19",1.1,2,362
4223782,21771868,"Mollie","Manhattan","Kips Bay",40.74222673242167,-73.98242842505819,"Entire home/apt",200,1,3,"2014-11-11",1.2,1,361
736743,3846370,"Anna","Brooklyn","Brooklyn Navy Yard",40.69656812589849,-73.9668639511325,"Entire home/apt",100,1,2,"2013-10-23",0.1,1,290
3067355,15609898,"Matthew","Brooklyn","Bushwick",40.69883223016277,-73.92785988331964,"Private room",65,1,0,"",,1,206
2969465,1628298,"Nancy","Manhattan","Soho",40.727014380604636,-74.00053392239265,"Entire home/apt",150,1,0,"",,1,215
839284,4384463,"Farindokht","Manhattan","East Village",40.73043888031545,-73.98525653221812,"Private room",89,1,2,"2014-11-07",0.8,1,365
2513284,577199,"Santa","Brooklyn","Bedford-Stuyvesant",40.68745549720779,-73.9258107402643,"Entire home/apt",80,1,21,"2014-11-21",2.2,15,360
4841016,7262475,"Tom","Manhattan","Noho",40.727018697194865,-73.99383702874616,"Entire home/apt",175,2,0,"",,2,7
2719268,2158706,"James","The Bronx","Riverdale",40.88435788723612,-73.91267204733447,"Private room",29,2,6,"2014-12-01",1.5,1,348
270776,1417306,"Nadya","Queens","Elmhurst",40.73857743857945,-73.87718075749247,"Private room",120,1,3,"2013-09-27",0.1,1,365
3489345,17570676,"Bonnie","Queens","Forest Hills",40.73332737124344,-73.85608641551397,"Entire home/apt",150,1,0,"",,1,365
4823971,24839824,"Elvira","Manhattan","Hell's Kitchen",40.76454250860016,-73.9921757995169,"Entire home/apt",295,5,0,"",,1,3
4786883,19588119,"Adam","Manhattan","Financial District",40.70572516606511,-74.00995968604995,"Entire home/apt",250,2,0,"",,1,364
3251113,16444411,"Emilie","Manhattan","East Village",40.729866063531496,-73.98935244238208,"Entire home/apt",300,2,1,"2014-10-19",0.4,1,27
4022148,289758,"Leandro","Manhattan","Harlem",40.79998953951365,-73.94750072431741,"Private room",250,7,0,"",,1,64
376853,1337972,"Jessica And Hendrik","Brooklyn","Fort Greene",40.69198895783601,-73.9721592581772,"Private room",154,4,6,"2014-10-18",0.2,4,365
3497919,1789655,"James","Brooklyn","Bushwick",40.69259903561068,-73.91939266643955,"Private room",58,4,9,"2014-12-16",2.4,7,329
4730596,5219616,"Remi","Brooklyn","Bedford-Stuyvesant",40.68495061560208,-73.92868705931532,"Shared room",35,2,1,"2014-12-28",1,13,365
315885,1622170,"Jason","Brooklyn","Williamsburg",40.71345950058009,-73.94482396098223,"Private room",65,2,10,"2014-11-09",0.3,1,324
3695173,18670647,"Mondana","Manhattan","West Village",40.73366201960564,-74.00651494389298,"Shared room",80,1,9,"2014-10-26",2.0,2,363
3326060,6706148,"Claire","Manhattan","Chelsea",40.73826395586421,-73.99931776210191,"Entire home/apt",200,1,4,"2014-12-06",1.1,1,352
4350574,945930,"Tim","Manhattan","Chelsea",40.748051744219595,-73.99727514848291,"Entire home/apt",350,3,0,"",,1,10
4404384,9819494,"David","Manhattan","Morningside Heights",40.81096950679701,-73.95843072122553,"Entire home/apt",200,1,0,"",,3,281
1687678,8919987,"Charles","Queens","Jamaica",40.7121610401681,-73.79072401236051,"Private room",212,1,0,"",,1,365
1940534,5164854,"Lilia","Manhattan","Harlem",40.8202422539528,-73.93799064336018,"Private room",60,5,4,"2014-12-16",0.3,6,318
1470969,7875402,"Keenan","Manhattan","Hamilton Heights",40.819279532593804,-73.95492411600638,"Private room",55,1,50,"2014-11-15",3.1,5,365
1654551,8772693,"Billy","Manhattan","West Village",40.7311905732809,-74.00614578843573,"Entire home/apt",200,8,12,"2014-11-18",0.8,1,74
747605,3665794,"Jack","Manhattan","Alphabet City",40.72698525503813,-73.97968592354168,"Entire home/apt",110,3,67,"2014-12-19",2.5,2,283
4538140,7738257,"Jesse","Brooklyn","Fort Greene",40.68902341521961,-73.97220743533593,"Entire home/apt",119,1,2,"2014-12-14",1.3,1,332
117806,594924,"Katharine","Brooklyn","Crown Heights",40.674110633227635,-73.96086894074165,"Entire home/apt",200,1,5,"2013-01-02",0.1,1,364
4778077,24640833,"Antonio And Gizem","Queens","Rego Park",40.732867710247504,-73.86089932742858,"Entire home/apt",60,1,0,"",,1,1
4763380,10577999,"Barak","Manhattan","Alphabet City",40.72320938353839,-73.98417870844911,"Entire home/apt",120,1,0,"",,1,1
2454713,9166868,"Tom And Anna","Brooklyn","Williamsburg",40.71302663722339,-73.96890453033751,"Entire home/apt",210,2,14,"2014-12-18",1.6,1,90
4443793,23048183,"Dania","Manhattan","Soho",40.72469314209664,-73.99740786722933,"Entire home/apt",400,4,1,"2014-11-16",0.6,1,365
1167009,489448,"Tina","Brooklyn","Bushwick",40.697833035806006,-73.93674333461452,"Private room",60,3,13,"2014-11-06",0.7,2,336
4148752,21521786,"Blanca","Manhattan","Alphabet City",40.728500732784006,-73.98002959148864,"Private room",375,1,0,"",,1,365
115678,127772,"Will","Manhattan","Harlem",40.818218466557525,-73.9409468848735,"Entire home/apt",99,1,111,"2014-12-08",2.5,1,331
3241231,16135692,"Antoine","Brooklyn","Sunset Park",40.64826178503549,-74.00753343181314,"Private room",40,7,1,"2014-06-29",0.2,1,185
81739,417504,"Dana","Brooklyn","Greenpoint",40.738423140297456,-73.95312380327475,"Entire home/apt",249,3,2,"2011-05-12",0.0,28,365
2207548,8291398,"Andy","Manhattan","Hell's Kitchen",40.76744035659446,-73.98738722503147,"Private room",89,14,1,"2014-09-08",0.3,3,340
1668462,4815623,"Sean","Manhattan","East Harlem",40.79763696897477,-73.9409034064834,"Private room",145,1,11,"2014-09-25",0.7,1,365
1159083,445932,"Martin","Manhattan","East Village",40.72788015676837,-73.98871974081878,"Private room",80,1,4,"2014-12-23",4,1,37
4244576,21977919,"Nathaniel","Manhattan","Washington Heights",40.85440405724789,-73.9309115320734,"Entire home/apt",185,1,0,"",,1,67
4312256,22385330,"Jeff","Queens","Richmond Hill",40.705144864894784,-73.83297168766025,"Private room",175,1,0,"",,1,365
4572827,1190978,"Mavi","Manhattan","Hamilton Heights",40.823523967617426,-73.95441038091883,"Private room",55,1,0,"",,4,365
2396169,12240668,"Cody","Brooklyn","Downtown Brooklyn",40.69340538070354,-73.98258218379081,"Private room",250,1,0,"",,1,296
4321491,4641088,"Katie","Manhattan","East Village",40.731431697368684,-73.9881692912684,"Entire home/apt",215,7,0,"",,2,252
3655387,4697737,"Teresa","Manhattan","Upper East Side",40.77164056675943,-73.95739159730685,"Entire home/apt",135,7,8,"2014-12-15",1.6,1,64
4341477,282570,"Madeline","Manhattan","Hudson Square",40.72380030496942,-74.0049764952659,"Entire home/apt",110,7,0,"",,1,84
3301637,2165130,"Adam","Brooklyn","Clinton Hill",40.68736932618656,-73.96594755150761,"Entire home/apt",125,1,0,"",,1,179
4885073,25130003,"Lorenzo","Staten Island","Grant City",40.5788013552889,-74.11294519828701,"Entire home/apt",200,1,0,"",,1,365
2988860,15240017,"Caroline","Manhattan","Upper East Side",40.76810243817879,-73.94874322868003,"Entire home/apt",175,1,11,"2014-12-08",1.5,1,257
2134294,10859726,"Dl","Queens","Astoria",40.77073404636064,-73.93228768074367,"Private room",55,1,2,"2014-02-01",0.2,1,335
500845,1336370,"Margaret","Manhattan","Alphabet City",40.72686469400191,-73.97969868949768,"Entire home/apt",220,5,33,"2014-12-16",1.1,1,326
4857121,17350417,"Xingyun","Manhattan","Upper West Side",40.773338509961384,-73.98653318284924,"Private room",90,2,0,"",,1,335
4710572,24345254,"Oliver","Manhattan","Hamilton Heights",40.82075693815375,-73.9551649571074,"Private room",65,1,1,"2014-12-17",1,1,358
1941325,10041111,"Aly","Manhattan","Hell's Kitchen",40.759436829897155,-73.99004616321176,"Private room",96,10,2,"2014-02-01",0.2,1,310
3317912,87131,"Sachiko","Manhattan","East Village",40.7291257414761,-73.98849914342856,"Entire home/apt",160,3,1,"2014-09-30",0.3,1,184
805248,697975,"Marc","Manhattan","East Harlem",40.807162307103546,-73.94092372464367,"Private room",60,3,13,"2014-11-24",0.5,2,70
4508513,23378347,"Daniel","Manhattan","Inwood",40.865913479320234,-73.92860182412728,"Private room",85,1,0,"",,1,365
2526327,3504253,"Sedika","Brooklyn","Fort Greene",40.68798503026784,-73.97528974943152,"Entire home/apt",150,2,5,"2014-11-15",1.1,1,257
4801489,24737650,"Oliver","Manhattan","East Village",40.72709246187068,-73.98524047903489,"Entire home/apt",250,1,0,"",,1,364
